sentence_id,words,labels
111,of,I-RAM
111,RAM,I-RAM
111,For,O
111,storage,O
111,a,O
111,30GB,B-DISK
111,SSD,I-DISK
111,will,O
111,suffice,O
111,plus,O
111,an,O
111,extra,O
111,disk,O
111,StoragePlus40,B-EXTRA_DISK
111,for,O
111,additional,O
111,space,O
111,The,O
111,preferred,O
111,operating,O
111,system,O
111,is,O
111,Debian,B-OS
111,20.04,I-OS
111,The,O
111,network,O
111,address,O
111,should,O
111,be,O
111,private,B-NETWORK
111,using,O
111,IPV6,B-PROTOCOL
111,protocol,I-PROTOCOL
111,Security,O
111,is,O
111,crucial,O
111,so,O
111,please,O
111,include,O
111,SecureGate,B-FIREWALL
111,firewall,O
111,and,O
111,add,O
111,SSH,B-SSH
111,Key-A1564,I-SSH
111,Backup,O
111,should,O
111,be,O
111,scheduled,O
111,weekly,B-BACKUP
112,I'm,O
112,looking,O
112,to,O
112,set,O
112,up,O
112,a,O
112,server,O
112,named,O
112,ali10,B-SERVER
112,in,O
112,the,O
112,Atlas,B-DATACENTER
112,data,I-DATACENTER
112,center,I-DATACENTER
112,The,O
112,server,O
112,should,O
112,have,O
112,a,O
112,Large,B-PLAN
112,plan,I-PLAN
112,with,O
112,at,O
112,least,O
112,4,B-CPU
112,CPU,I-CPU
112,cores,I-CPU
112,and,O
112,16GB,B-RAM
112,of,I-RAM
112,RAM,I-RAM
112,For,O
112,storage,O
112,a,O
112,30GB,B-DISK
112,SSD,I-DISK
112,will,O
112,suffice,O
112,plus,O
112,an,O
112,extra,O
112,disk,O
112,StoragePlus40,B-EXTRA_DISK
112,for,O
112,additional,O
112,space,O
112,The,O
112,preferred,O
112,operating,O
112,system,O
112,is,O
112,Windows,B-OS
112,8,I-OS
112,The,O
112,network,O
112,address,O
112,should,O
112,be,O
112,private,B-NETWORK
112,using,O
112,IPV6,B-PROTOCOL
112,protocol,I-PROTOCOL
112,Security,O
112,is,O
112,crucial,O
112,so,O
112,please,O
112,include,O
112,SecureGate,B-FIREWALL
112,firewall,O
112,and,O
112,add,O
112,SSH,B-SSH
112,Key-A1564,I-SSH
112,Backup,O
112,should,O
112,be,O
112,scheduled,O
112,weekly,B-BACKUP
113,Deploy,O
113,a,O
113,cloud,O
113,VM,O
113,named,O
113,AnalyticsNode,B-SERVER
113,under,O
113,a,O
113,Medium,B-PLAN
113,plan,I-PLAN
113,in,O
113,the,O
113,Orion,B-DATACENTER
113,data,I-DATACENTER
113,center,I-DATACENTER
113,.,O
113,The,O
113,server,O
113,requires,O
113,a,O
113,primary,O
113,disk,O
113,of,O
113,50GB,B-DISK
113,and,O
113,an,O
113,extra,O
113,disk,O
113,AnalyticsExtra50,B-EXTRA_DISK
113,of,O
113,50,B-EXTRA_DISK_SIZE
113,gigabytes,I-EXTRA_DISK_SIZE
113,for,O
113,additional,O
113,storage,O
113,.,O
113,It,O
113,should,O
113,operate,O
113,on,O
113,Debian,B-OS
113,10,I-OS
113,with,O
113,a,O
113,private,B-NETWORK
113,IPV4,B-PROTOCOL
113,network,O
113,.,O
113,Include,O
113,SSH,B-SSH
113,Key-AnalyticsNode,I-SSH
113,for,O
113,secure,O
113,access,O
113,and,O
113,Firewall-AnalyticDefender,B-FIREWALL
113,.,O
113,Ensure,O
113,that,O
113,backups,O
113,are,O
113,scheduled,O
113,weekly,B-BACKUP
113,for,O
113,this,O
113,server,O
113,.,O
114,Set,O
114,up,O
114,a,O
114,VM,O
114,designated,O
114,DataCruncher,B-SERVER
114,with,O
114,a,O
114,Large,B-PLAN
114,plan,I-PLAN
114,in,O
114,the,O
114,Nova,B-DATACENTER
114,data,I-DATACENTER
114,center,I-DATACENTER
114,.,O
114,It,O
114,needs,O
114,a,O
114,primary,O
114,100GB,B-DISK
114,SSD,I-DISK
114,and,O
114,an,O
114,extra,O
114,disk,O
114,named,O
114,DataCruncherExtra100,B-EXTRA_DISK
114,with,O
114,a,O
114,capacity,O
114,of,O
114,100,B-EXTRA_DISK_SIZE
114,gigabytes,I-EXTRA_DISK_SIZE
114,.,O
114,The,O
114,VM,O
114,should,O
114,run,O
114,Windows,B-OS
114,Server,I-OS
114,2019,I-OS
114,accessible,O
114,via,O
114,a,O
114,public,B-NETWORK
114,IPV6,B-PROTOCOL
114,network,O
114,.,O
114,Implement,O
114,SSH,B-SSH
114,Key-DataCrunch,I-SSH
114,and,O
114,Firewall-DataSafe,B-FIREWALL
114,for,O
114,security,O
114,.,O
114,Opt,O
114,for,O
114,daily,B-BACKUP
114,backups,O
114,for,O
114,this,O
114,VM,O
114,.,O
115,Request,O
115,a,O
115,Small,B-PLAN
115,plan,I-PLAN
115,VM,O
115,titled,O
115,DevTestLab,B-SERVER
115,in,O
115,the,O
115,Apex,B-DATACENTER
115,data,I-DATACENTER
115,center,I-DATACENTER
115,.,O
115,This,O
115,server,O
115,should,O
115,include,O
115,a,O
115,primary,O
115,disk,O
115,of,O
115,40GB,B-DISK
115,and,O
115,an,O
115,additional,O
115,disk,O
115,DevTestExtra40,B-EXTRA_DISK
115,of,O
115,40,B-EXTRA_DISK_SIZE
115,gigabytes,I-EXTRA_DISK_SIZE
115,.,O
115,Install,O
115,Ubuntu,B-OS
115,20.04,I-OS
115,with,O
115,a,O
115,private,B-NETWORK
115,IPV6,B-PROTOCOL
115,network,O
115,for,O
115,secure,O
115,internet,O
115,access,O
115,.,O
115,Attach,O
115,SSH,B-SSH
115,Key-DevTestAccess,I-SSH
115,and,O
115,Firewall-TestLabSecure,B-FIREWALL
115,.,O
115,Arrange,O
115,for,O
115,monthly,B-BACKUP
115,backups,O
115,for,O
115,this,O
115,cloud,O
115,VM,O
115,.,O
116,Construct,O
116,a,O
116,VM,O
116,named,O
116,WebServerPro,B-SERVER
116,in,O
116,the,O
116,Stellar,B-DATACENTER
116,data,I-DATACENTER
116,center,I-DATACENTER
116,opting,O
116,for,O
116,a,O
116,Medium,B-PLAN
116,plan,I-PLAN
116,.,O
116,The,O
116,VM,O
116,should,O
116,be,O
116,equipped,O
116,with,O
116,a,O
116,primary,O
116,60GB,B-DISK
116,SSD,I-DISK
116,and,O
116,an,O
116,ExtraWeb60,B-EXTRA_DISK
116,disk,O
116,of,O
116,60,B-EXTRA_DISK_SIZE
116,gigabytes,I-EXTRA_DISK_SIZE
116,.,O
116,Operating,O
116,on,O
116,CentOS,B-OS
116,8,I-OS
116,it,O
116,should,O
116,have,O
116,a,O
116,public,B-NETWORK
116,IPV4,B-PROTOCOL
116,network,O
116,address,O
116,.,O
116,Secure,O
116,it,O
116,with,O
116,SSH,B-SSH
116,Key-WebServerKey,I-SSH
116,and,O
116,Firewall-WebProtect,B-FIREWALL
116,.,O
116,Weekly,B-BACKUP
116,backups,O
116,are,O
116,preferred,O
116,for,O
116,this,O
116,setup,O
116,.,O
117,Initiate,O
117,a,O
117,Large,B-PLAN
117,plan,I-PLAN
117,VM,O
117,setup,O
117,named,O
117,RenderProMax,B-SERVER
117,in,O
117,the,O
117,Cosmos,B-DATACENTER
117,data,I-DATACENTER
117,center,I-DATACENTER
117,.,O
117,It,O
117,requires,O
117,a,O
117,120GB,B-DISK
117,primary,O
117,disk,O
117,and,O
117,an,O
117,additional,O
117,RenderExtra120,B-EXTRA_DISK
117,disk,O
117,of,O
117,120,B-EXTRA_DISK_SIZE
117,gigabytes,I-EXTRA_DISK_SIZE
117,.,O
117,The,O
117,VM,O
117,should,O
117,run,O
117,on,O
117,Debian,B-OS
117,11,I-OS
117,with,O
117,a,O
117,private,B-NETWORK
117,IPV4,B-PROTOCOL
117,network,O
117,connection,O
117,.,O
117,Include,O
117,SSH,B-SSH
117,Key-RenderMaster,I-SSH
117,and,O
117,Firewall-RenderGuard,B-FIREWALL
117,for,O
117,robust,O
117,security,O
117,.,O
117,Daily,B-BACKUP
117,backups,O
117,should,O
117,be,O
117,scheduled,O
117,for,O
117,this,O
117,cloud,O
117,VM,O
117,.,O
118,Configure,O
118,a,O
118,Virtual,O
118,Machine,O
118,titled,O
118,DataSyncVM,B-SERVER
118,in,O
118,the,O
118,Zenith,B-DATACENTER
118,data,I-DATACENTER
118,center,I-DATACENTER
118,following,O
118,a,O
118,Medium,B-PLAN
118,plan,I-PLAN
118,.,O
118,The,O
118,machine,O
118,should,O
118,be,O
118,equipped,O
118,with,O
118,a,O
118,70GB,B-DISK
118,primary,O
118,disk,O
118,and,O
118,an,O
118,additional,O
118,SyncExtra70,B-EXTRA_DISK
118,disk,O
118,of,O
118,70,B-EXTRA_DISK_SIZE
118,gigabytes,I-EXTRA_DISK_SIZE
118,.,O
118,Running,O
118,on,O
118,Ubuntu,B-OS
118,18.04,I-OS
118,it,O
118,needs,O
118,a,O
118,public,B-NETWORK
118,IPV6,B-PROTOCOL
118,network,O
118,for,O
118,connectivity,O
118,.,O
118,Secure,O
118,access,O
118,with,O
118,SSH,B-SSH
118,Key-SyncAccess,I-SSH
118,and,O
118,Firewall-DataSyncProtect,B-FIREWALL
118,.,O
118,Set,O
118,the,O
118,backup,O
118,routine,O
118,to,O
118,be,O
118,monthly,B-BACKUP
118,for,O
118,this,O
118,cloud,O
118,VM,O
118,.,O
119,Install,O
119,a,O
119,Small,B-PLAN
119,plan,I-PLAN
119,VM,O
119,named,O
119,LogAnalyzer,B-SERVER
119,in,O
119,the,O
119,Pulsar,B-DATACENTER
119,data,I-DATACENTER
119,center,I-DATACENTER
119,.,O
119,The,O
119,server,O
119,should,O
119,have,O
119,a,O
119,35GB,B-DISK
119,primary,O
119,SSD,I-DISK
119,and,O
119,an,O
119,ExtraLog35,B-EXTRA_DISK
119,disk,O
119,of,O
119,35,B-EXTRA_DISK_SIZE
119,gigabytes,I-EXTRA_DISK_SIZE
119,for,O
119,additional,O
119,storage,O
119,.,O
119,The,O
119,operating,O
119,system,O
119,should,O
119,be,O
119,CentOS,B-OS
119,7,I-OS
119,with,O
119,a,O
119,private,B-NETWORK
119,IPV4,B-PROTOCOL
119,network,O
119,.,O
119,Include,O
119,SSH,B-SSH
119,Key-LogAccess,I-SSH
119,and,O
119,Firewall-LogSecure,B-FIREWALL
119,for,O
119,enhanced,O
119,security,O
119,.,O
119,Arrange,O
119,for,O
119,weekly,B-BACKUP
119,backups,O
119,for,O
119,this,O
119,VM,O
119,.,O
120,Create,O
120,a,O
120,cloud,O
120,VM,O
120,named,O
120,NetworkProbe,B-SERVER
120,under,O
120,a,O
120,Large,B-PLAN
120,plan,I-PLAN
120,in,O
120,the,O
120,Aurora,B-DATACENTER
120,data,I-DATACENTER
120,center,I-DATACENTER
120,.,O
120,It,O
120,should,O
120,have,O
120,a,O
120,primary,O
120,disk,O
120,of,O
120,150GB,B-DISK
120,and,O
120,an,O
120,extra,O
120,disk,O
120,ProbeExtra150,B-EXTRA_DISK
120,of,O
120,150,B-EXTRA_DISK_SIZE
120,gigabytes,I-EXTRA_DISK_SIZE
120,.,O
120,Operating,O
120,on,O
120,Windows,B-OS
120,Server,I-OS
120,2019,I-OS
120,ensure,O
120,it,O
120,has,O
120,a,O
120,public,B-NETWORK
120,IPV4,B-PROTOCOL
120,network,O
120,address,O
120,.,O
120,Add,O
120,SSH,B-SSH
120,Key-NetworkProbe,I-SSH
120,for,O
120,secure,O
120,access,O
120,and,O
120,Firewall-NetworkGuard,B-FIREWALL
120,.,O
120,Opt,O
120,for,O
120,daily,B-BACKUP
120,backups,O
120,for,O
120,this,O
120,VM,O
120,.,O
121,Initiate,O
121,a,O
121,VM,O
121,setup,O
121,named,O
121,CodeBuilder,B-SERVER
121,in,O
121,the,O
121,Comet,B-DATACENTER
121,data,I-DATACENTER
121,center,I-DATACENTER
121,opting,O
121,for,O
121,a,O
121,Medium,B-PLAN
121,plan,I-PLAN
121,.,O
121,This,O
121,server,O
121,should,O
121,come,O
121,with,O
121,a,O
121,primary,O
121,80GB,B-DISK
121,SSD,I-DISK
121,and,O
121,an,O
121,additional,O
121,BuilderExtra80,B-EXTRA_DISK
121,disk,O
121,of,O
121,80,B-EXTRA_DISK_SIZE
121,gigabytes,I-EXTRA_DISK_SIZE
121,.,O
121,Install,O
121,Debian,B-OS
121,10,I-OS
121,and,O
121,ensure,O
121,a,O
121,private,B-NETWORK
121,IPV6,B-PROTOCOL
121,network,O
121,connection,O
121,.,O
121,Secure,O
121,the,O
121,VM,O
121,with,O
121,SSH,B-SSH
121,Key-CodeAccess,I-SSH
121,and,O
121,Firewall-BuilderShield,B-FIREWALL
121,.,O
121,Monthly,B-BACKUP
121,backups,O
121,are,O
121,preferred,O
121,for,O
121,this,O
121,setup,O
121,.,O
122,Establish,O
122,a,O
122,Small,B-PLAN
122,plan,I-PLAN
122,VM,O
122,titled,O
122,AppDeployer,B-SERVER
122,in,O
122,the,O
122,Starlight,B-DATACENTER
122,data,I-DATACENTER
122,center,I-DATACENTER
122,.,O
122,The,O
122,VM,O
122,requires,O
122,a,O
122,45GB,B-DISK
122,primary,O
122,disk,O
122,and,O
122,an,O
122,ExtraApp45,B-EXTRA_DISK
122,disk,O
122,of,O
122,45,B-EXTRA_DISK_SIZE
122,gigabytes,I-EXTRA_DISK_SIZE
122,.,O
122,It,O
122,should,O
122,run,O
122,Ubuntu,B-OS
122,20.04,I-OS
122,and,O
122,have,O
122,a,O
122,public,B-NETWORK
122,IPV6,B-PROTOCOL
122,network,O
122,address,O
122,.,O
122,Implement,O
122,SSH,B-SSH
122,Key-AppDeploy,I-SSH
122,and,O
122,Firewall-AppSecure,B-FIREWALL
122,for,O
122,security,O
122,.,O
122,Weekly,B-BACKUP
122,backups,O
122,should,O
122,be,O
122,scheduled,O
122,for,O
122,this,O
122,cloud,O
122,VM,O
122,.,O
